position,coverage_ACGT,error_rate_two_least_ACGT
1254,3305,0.010287443
1255,3283,0.007005787
1256,3285,0.008828006
1257,3253,0.011988933
1258,3291,0.008508052
1259,3316,0.009348613
1260,3311,0.003926306
1261,3272,0.004889976
1262,3283,0.007614986
1263,3304,0.008171913
1264,3303,0.006055101
1265,3310,0.006646526
1266,3274,0.006414172
1267,3305,0.003630862
1268,3313,0.000603682
1269,3309,0.001813237
1270,3310,0.000906344
1271,3316,0.002714113
1272,3284,0.007308161
1273,3276,0.008241758
1274,3287,0.008822635
1275,3305,0.002420575
1276,3307,0.001814333
1277,3308,0.006650544
1278,3303,0.00181653
1279,3315,0.006334842
1280,3311,0.0051344
1281,3293,0.006680838
1282,3298,0.003638569
1283,3277,0.003051572
1284,3291,0.003950167
1285,3308,0.00241838
1286,3305,0.00332829
1287,3305,0.006959153
1288,3278,0.004270897
1289,3310,0.002416918
1290,3310,0.000906344
1291,3318,0.001506932
1292,3316,0.000904704
1293,3307,0.005140611
1294,3308,0.011789601
1295,3302,0.008176863
1296,3313,0.000603682
1297,3310,0.001510574
1298,3314,0.009052505
1299,3291,0.008811911
1300,3310,0.003323263
1301,3310,0.002719033
1302,3291,0.00303859
1303,3309,0.003626473
1304,3295,0.018512898
1305,3306,0.00877193
1306,3310,0.004833837
1307,3240,0.007407407
1308,3313,0.002112889
1309,3299,0.002121855
1310,3292,0.003341434
1311,3308,0.00241838
1312,3300,0.002727273
1313,3301,0.003635262
1314,3309,0.007857359
1315,3300,0.002121212
1316,3291,0.009723488
1317,3297,0.001819836
1318,3300,0.003030303
1319,3300,0.007272727
1320,3288,0.003041363
1321,3316,0.006031363
1322,3297,0.004549591
1323,3283,0.003655193
1324,3207,0.003429997
1325,3302,0.001817081
1326,3300,0.003939394
1327,3317,0.003014772
1328,3303,0.003935816
1329,3308,0.001511487
1330,3305,0.002420575
1331,3307,0.007257333
1332,3304,0.01059322
1333,3308,0.010278114
1334,3314,0.009354255
1335,3275,0.010687023
1336,3281,0.004266992
1337,3305,0.000907716
1338,3305,0.001815431
1339,3317,0.001507386
1340,3306,0.001814882
1341,3293,0.001822047
1342,3272,0.001528117
1343,3309,0.002417649
1344,3308,0.008464329
1345,3285,0.003957382
1346,3240,0.010185185
1347,3278,0.002440513
1348,3272,0.002750611
1349,3271,0.001222868
1350,3318,0.000602773
1351,3294,0.001214329
1352,3301,0.00212057
1353,3294,0.003642987
1354,3302,0.003331314
1355,3288,0.003649635
1356,3312,0.013586957
1357,3304,0.005145278
1358,3293,0.006680838
1359,3307,0.005140611
1360,3314,0.006940253
1361,3303,0.002119285
1362,3304,0.00090799
1363,3306,0.001814882
1364,3303,0.007568877
1365,3284,0.007917174
1366,3298,0.004244997
1367,3255,0.007987711
1368,3317,0.010250226
1369,3304,0.005145278
1370,3239,0.007718432
1371,3314,0.004828002
1372,3279,0.002744739
1373,3310,0.003625378
1374,3312,0.002415459
1375,3304,0.004539952
1376,3297,0.005762815
1377,3318,0.002712477
1378,3307,0.000604778
1379,3314,0.003017502
1380,3309,0.002719855
1381,3304,0.004842615
1382,3307,0.003023889
1383,3315,0.006033183
1384,3306,0.004234725
1385,3306,0.002117362
1386,3310,0.002719033
1387,3304,0.002421308
1388,3315,0.003921569
1389,3303,0.002422041
1390,3307,0.003326278
1391,3314,0.003017502
1392,3310,0.001812689
1393,3316,0.001809409
1394,3302,0.006056935
1395,3315,0.003016591
1396,3309,0.003626473
1397,3297,0.004246285
1398,3293,0.004858791
1399,3308,0.00362757
1400,3307,0.005443
1401,3315,0.007541478
1402,3318,0.003616637
1403,3307,0.002419111
1404,3301,0.004847016
1405,3307,0.006350166
1406,3303,0.021192855
1407,3309,0.011483832
1408,3288,0.01703163
1409,3277,0.010985658
1410,3259,0.010739491
1411,3299,0.005456199
1412,3307,0.002116722
1413,3292,0.0018226
1414,3308,0.00120919
1415,3310,0.001208459
1416,3314,0.001810501
1417,3313,0.004225777
1418,3307,0.002419111
1419,3300,0.011818182
1420,3269,0.008871214
1421,3295,0.007890744
1422,3311,0.005738448
1423,3319,0.003012956
1424,3316,0.004221954
1425,3314,0.001508751
1426,3320,0.001204819
1427,3314,0.003017502
1428,3302,0.002422774
1429,3303,0.003935816
1430,3302,0.006662629
1431,3305,0.006959153
1432,3317,0.004823636
1433,3285,0.002435312
1434,3293,0.002125721
1435,3309,0.004533092
1436,3308,0.003929867
1437,3299,0.001212489
1438,3308,0.000906892
1439,3309,0.003324267
1440,3305,0.004538578
1441,3316,0.000904704
1442,3319,0.000903887
1443,3307,0.002116722
1444,3298,0.00151607
1445,3310,0.001208459
1446,3311,0.001812141
1447,3317,0.00331625
1448,3305,0.003933434
1449,3306,0.003024803
1450,3311,0.004530353
1451,3305,0.00332829
1452,3297,0.002426448
1453,3312,0.003623188
1454,3297,0.010009099
1455,3302,0.002119927
1456,3311,0.002416188
1457,3283,0.00578739
1458,3296,0.006674757
1459,3292,0.006379101
1460,3296,0.010315534
1461,3297,0.007885957
1462,3300,0.002121212
1463,3305,0.005446293
1464,3298,0.011218921
1465,3292,0.006682868
1466,3313,0.00241473
1467,3312,0.001509662
1468,3314,0.002715751
1469,3309,0.002719855
1470,3304,0.003329298
1471,3317,0.002713295
1472,3302,0.011508177
1473,3314,0.004828002
1474,3313,0.002112889
1475,3305,0.000907716
1476,3292,0.001518834
1477,3314,0.002112251
1478,3312,0.007246377
1479,3300,0.013939394
1480,3317,0.01205909
1481,3310,0.019335347
1482,3292,0.012454435
1483,3243,0.006475486
1484,3299,0.002424977
1485,3306,0.002117362
1486,3296,0.003640777
1487,3314,0.00090525
1488,3313,0.000301841
1489,3315,0.001809955
1490,3316,0.005126659
1491,3311,0.002114165
1492,3309,0.001208824
1493,3297,0.002729754
1494,3317,0.001507386
1495,3303,0.003330306
1496,3305,0.002420575
1497,3311,0.011476895
1498,3302,0.001817081
1499,3298,0.002728927
1500,3302,0.006965475
1501,3308,0.003022975
1502,3310,0.00694864
1503,3302,0.002119927
1504,3295,0.003641882
1505,3316,0.003015682
1506,3292,0.003948967
1507,3294,0.006375228
1508,3307,0.000604778
1509,3311,0.002416188
1510,3311,0.004530353
1511,3293,0.003947768
1512,3308,0.000604595
1513,3318,0.001506932
1514,3289,0.000912131
1515,3311,0.001812141
1516,3313,0.004225777
1517,3294,0.003339405
1518,3297,0.006066121
1519,3305,0.002420575
1520,3302,0.004239855
1521,3298,0.006367495
1522,3310,0.008459215
1523,3298,0.005154639
1524,3295,0.013353566
1525,3281,0.002438281
1526,3295,0.003641882
1527,3299,0.002121855
1528,3298,0.002122498
1529,3315,0.001206637
1530,3301,0.000908816
1531,3313,0.004225777
1532,3316,0.001206273
1533,3315,0.002413273
1534,3314,0.003017502
1535,3312,0.001811594
1536,3311,0.002416188
1537,3310,0.002114804
1538,3312,0.002113527
1539,3307,0.003023889
1540,3314,0.004526252
1541,3299,0.001818733
1542,3313,0.00241473
1543,3313,0.003018412
1544,3311,0.000302024
1545,3305,0.000907716
1546,3308,0.003325272
1547,3306,0.003327284
1548,3306,0.005444646
1549,3308,0.005743652
1550,3302,0.01211387
1551,3299,0.006668687
1552,3304,0.005145278
1553,3297,0.006976039
1554,3306,0.007259528
1555,3289,0.003344482
1556,3284,0.000609013
1557,3311,0.000604047
1558,3311,0.001208094
1559,3300,0.002424242
1560,3295,0.002731411
1561,3318,0.002712477
1562,3310,0.000906344
1563,3311,0.011476895
1564,3305,0.014523449
1565,3263,0.010419859
1566,3320,0.000903614
1567,3318,0.001506932
1568,3304,0.000605327
1569,3316,0.000603136
1570,3320,0.002108434
1571,3314,0.001207001
1572,3319,0.000602591
1573,3315,0.001508296
1574,3317,0.000301477
1575,3309,0.001208824
1576,3318,0.001808318
1577,3310,0.003625378
1578,3273,0.002138711
1579,3305,0.008774584
1580,3231,0.005571031
1581,3321,0.002710027
1582,3295,0.00060698
1583,3310,0.000302115
1584,3320,0.000903614
1585,3314,0
1586,3318,0.001205546
1587,3316,0.000603136
1588,3297,0.000909918
1589,3316,0.000301568
1590,3311,0.001208094
1591,3315,0.001206637
1592,3289,0.002128306
1593,3306,0.00030248
1594,3306,0.00030248
1595,3251,0.003383574
1596,3301,0.001514693
1597,3317,0.005728068
1598,3284,0.0045676
1599,3277,0.0064083
1600,3309,0.00543971
1601,3287,0.005171889
1602,3190,0.004702194
1603,3260,0.002760736
1604,3242,0.000925355
1605,3251,0.000615195
1606,3312,0
1607,3321,0.000301114
1608,3308,0.000302297
1609,3319,0.000602591
1610,3311,0.002416188
1611,3321,0
1612,3305,0.000605144
1613,3319,0.000602591
1614,3306,0.000907441
1615,3309,0.001813237
1616,3291,0.00607718
1617,3316,0.001507841
1618,3287,0.001216915
1619,3297,0.000606612
1620,3247,0.004003696
1621,3231,0.005261529
1622,3301,0.003938201
1623,3214,0.005600498
1624,3260,0.006441718
1625,3276,0.008852259
1626,3227,0.00929656
1627,3310,0.008761329
1628,3279,0.005184507
1629,3309,0.001511031
1630,3283,0.014925373
1631,3306,0.012099214
1632,3218,0.008079553
1633,3290,0.00881459
1634,3308,0.006348247
1635,3229,0.006193868
1636,3239,0.002161161
1637,3278,0.018303844
1638,3267,0.00244873
1639,3319,0.000903887
1640,3304,0.001210654
1641,3260,0.004601227
1642,3301,0.004847016
1643,3306,0.001512402
1644,3301,0.026052711
1645,3268,0.002141983
1646,3235,0.017001546
1647,3220,0.003726708
1648,3094,0.004848093
1649,3310,0.003927492
1650,3217,0.000932546
1651,3295,0.005159332
1652,3261,0.009812941
1653,3035,0.006919275
1654,3237,0.001853568
1655,3218,0.00155376
1656,3259,0.014421602
1657,3303,0.001513775
1658,3234,0.008348794
1659,3317,0.002713295
1660,3313,0.000603682
1661,3299,0.001212489
1662,3309,0
1663,3246,0.004004929
1664,3313,0.005734983
1665,3285,0.007001522
1666,3269,0.003670847
1667,3219,0.004349177
1668,3275,0.004274809
1669,3267,0.003367003
1670,3196,0.003754693
1671,3303,0.004541326
1672,3281,0.004266992
1673,3257,0.002456248
1674,3301,0.028476219
1675,3276,0.036019536
1676,3177,0.045640541
1677,3030,0.02640264
1678,3296,0.01243932
1679,3258,0.004604052
1680,2953,0.002370471
1681,3245,0.001232666
1682,3161,0.000316356
1683,3200,0.0003125
1684,3129,0.000639182
1685,3110,0.00096463
1686,3102,0.000644745
1687,3091,0.00097056
1688,3104,0.00193299
1689,3073,0.003579564
1690,3056,0.000327225
1691,3053,0.003603013
1692,2987,0.002343488
1693,3037,0.000329272
1694,2981,0.003354579
