position,coverage_ACGT,error_rate_two_least_ACGT
1254,3381,0.011535049
1255,3357,0.009234436
1256,3350,0.017014925
1257,3320,0.010542169
1258,3358,0.005360334
1259,3388,0.006788666
1260,3390,0.007374631
1261,3345,0.004185351
1262,3351,0.004774694
1263,3377,0.010364229
1264,3377,0.005330175
1265,3380,0.006804734
1266,3352,0.007756563
1267,3379,0.003255401
1268,3381,0.000887311
1269,3384,0.001477541
1270,3384,0.001182033
1271,3390,0.000589971
1272,3364,0.007728894
1273,3358,0.005955926
1274,3359,0.006549568
1275,3380,0.002662722
1276,3380,0.00295858
1277,3389,0.007081735
1278,3380,0.003550296
1279,3387,0.004428698
1280,3381,0.005619639
1281,3372,0.011565836
1282,3370,0.00504451
1283,3355,0.002086438
1284,3365,0.002971768
1285,3385,0.002658789
1286,3381,0.003845016
1287,3384,0.008865248
1288,3344,0.004784689
1289,3378,0.002368265
1290,3378,0.000888099
1291,3392,0.001474057
1292,3386,0.000590667
1293,3390,0.002949853
1294,3382,0.009166174
1295,3380,0.01035503
1296,3383,0.000886787
1297,3381,0.001774623
1298,3388,0.008854782
1299,3363,0.010110021
1300,3389,0.003245795
1301,3394,0.002946376
1302,3370,0.002077151
1303,3379,0.001775673
1304,3371,0.017798873
1305,3382,0.00975754
1306,3389,0.005016229
1307,3324,0.012936221
1308,3384,0.002068558
1309,3372,0.00118624
1310,3367,0.001782002
1311,3380,0.003550296
1312,3375,0.002962963
1313,3383,0.002955956
1314,3383,0.005616317
1315,3380,0.00295858
1316,3356,0.007747318
1317,3374,0.001778305
1318,3371,0.00415307
1319,3369,0.005046008
1320,3361,0.005058018
1321,3388,0.004427391
1322,3375,0.005333333
1323,3369,0.003561888
1324,3274,0.003665241
1325,3375,0.001185185
1326,3365,0.003268945
1327,3384,0.003250591
1328,3367,0.002079002
1329,3383,0.000886787
1330,3386,0.001181335
1331,3379,0.006214856
1332,3371,0.014832394
1333,3383,0.010641443
1334,3377,0.011548712
1335,3339,0.012578616
1336,3360,0.00297619
1337,3390,0.001474926
1338,3384,0.001477541
1339,3391,0.000589797
1340,3385,0.001181684
1341,3381,0.001183082
1342,3365,0.001783061
1343,3384,0.002364066
1344,3388,0.008264463
1345,3370,0.005934718
1346,3323,0.006921457
1347,3363,0.002378828
1348,3361,0.00029753
1349,3364,0.000297265
1350,3392,0.000294811
1351,3372,0.00029656
1352,3381,0.001478852
1353,3369,0.001780944
1354,3386,0.003544005
1355,3373,0.003557664
1356,3386,0.008860012
1357,3375,0.006814815
1358,3378,0.00473653
1359,3387,0.004723944
1360,3391,0.00501327
1361,3384,0.002364066
1362,3383,0.002660361
1363,3390,0.001769912
1364,3382,0.00680071
1365,3371,0.004746366
1366,3376,0.005627962
1367,3344,0.008074163
1368,3388,0.008854782
1369,3374,0.005927682
1370,3313,0.005433142
1371,3387,0.002066726
1372,3350,0.003880597
1373,3387,0.002657219
1374,3388,0.00501771
1375,3383,0.006798699
1376,3375,0.004148148
1377,3397,0.004710038
1378,3383,0.000295596
1379,3389,0.004721157
1380,3378,0.006512729
1381,3378,0.004440497
1382,3379,0.005031074
1383,3388,0.006788666
1384,3382,0.003843879
1385,3382,0.003548196
1386,3379,0.001775673
1387,3374,0.002371073
1388,3390,0.003539823
1389,3371,0.005043014
1390,3374,0.002667457
1391,3396,0.001177856
1392,3387,0.001180986
1393,3391,0.002359186
1394,3379,0.004735129
1395,3386,0.003544005
1396,3381,0.005028098
1397,3369,0.00296824
1398,3379,0.005622965
1399,3388,0.00472255
1400,3384,0.005910165
1401,3391,0.006192863
1402,3392,0.001768868
1403,3389,0.003540868
1404,3380,0.004733728
1405,3386,0.008564678
1406,3377,0.02161682
1407,3389,0.012097964
1408,3378,0.015097691
1409,3360,0.012202381
1410,3346,0.006873879
1411,3376,0.004739336
1412,3390,0.003539823
1413,3376,0.00207346
1414,3378,0
1415,3390,0.000589971
1416,3395,0.000883652
1417,3389,0.004426084
1418,3387,0.005609684
1419,3386,0.011518015
1420,3362,0.010707912
1421,3379,0.00799053
1422,3386,0.005611341
1423,3391,0.001474491
1424,3389,0.004426084
1425,3387,0.00088574
1426,3390,0.002654867
1427,3390,0.002949853
1428,3386,0.003839338
1429,3387,0.007971656
1430,3386,0.007678677
1431,3375,0.006222222
1432,3394,0.003830289
1433,3369,0.00445236
1434,3367,0.004455004
1435,3386,0.005611341
1436,3384,0.003546099
1437,3379,0.002071619
1438,3383,0.000591191
1439,3378,0.002072232
1440,3380,0.003550296
1441,3390,0.003244838
1442,3395,0.002061856
1443,3388,0.001475797
1444,3375,0.001481481
1445,3388,0.002066116
1446,3388,0.002656434
1447,3392,0.000884434
1448,3383,0.002955956
1449,3386,0.001181335
1450,3392,0.005601415
1451,3375,0.002962963
1452,3368,0.001187648
1453,3389,0.003540868
1454,3382,0.010644589
1455,3382,0.001774098
1456,3379,0.002959455
1457,3379,0.004735129
1458,3383,0.006207508
1459,3375,0.008888889
1460,3374,0.011855365
1461,3372,0.010379597
1462,3383,0.005320721
1463,3388,0.004427391
1464,3380,0.013017751
1465,3381,0.003845016
1466,3394,0.002946376
1467,3389,0.004131012
1468,3381,0.002957705
1469,3377,0.003257329
1470,3383,0.003842743
1471,3382,0.005026611
1472,3381,0.01212659
1473,3392,0.003832547
1474,3394,0.002357101
1475,3378,0.001184133
1476,3375,0.003851852
1477,3393,0.002357795
1478,3385,0.008567208
1479,3378,0.012433393
1480,3394,0.011196229
1481,3386,0.018015357
1482,3364,0.012485137
1483,3320,0.007228916
1484,3375,0.003851852
1485,3379,0.002367564
1486,3361,0.005355549
1487,3391,0.000294898
1488,3388,0.001475797
1489,3385,0.001477105
1490,3395,0.003240059
1491,3381,0.002661934
1492,3388,0.001475797
1493,3372,0.005041518
1494,3386,0.002953337
1495,3374,0.003260225
1496,3375,0.005037037
1497,3375,0.008888889
1498,3370,0.004154303
1499,3365,0.003268945
1500,3378,0.006512729
1501,3386,0.002953337
1502,3377,0.0071069
1503,3376,0.003258294
1504,3369,0.005046008
1505,3386,0.003839338
1506,3373,0.005040024
1507,3363,0.007136485
1508,3381,0.000887311
1509,3393,0.002063071
1510,3381,0.002957705
1511,3358,0.004466945
1512,3381,0.002070393
1513,3389,0.000590145
1514,3360,0.001190476
1515,3386,0.001476669
1516,3383,0.004433934
1517,3364,0.002378121
1518,3372,0.004151839
1519,3373,0.00296472
1520,3378,0.004144464
1521,3371,0.008602788
1522,3389,0.010622603
1523,3381,0.005323869
1524,3363,0.013975617
1525,3346,0.004482965
1526,3367,0.004752005
1527,3374,0.004445762
1528,3370,0.002077151
1529,3387,0.001771479
1530,3379,0.001183782
1531,3389,0.003245795
1532,3391,0.001474491
1533,3398,0.002648617
1534,3395,0.003240059
1535,3385,0.002658789
1536,3386,0.003839338
1537,3390,0.002064897
1538,3393,0.001473622
1539,3379,0.005622965
1540,3384,0.004137116
1541,3366,0.001188354
1542,3392,0.002063679
1543,3383,0.004138339
1544,3385,0.001477105
1545,3380,0.00147929
1546,3369,0.002671416
1547,3373,0.003261192
1548,3369,0.006233304
1549,3371,0.009196084
1550,3380,0.013017751
1551,3374,0.005631298
1552,3379,0.007694584
1553,3361,0.004462957
1554,3382,0.007687759
1555,3354,0.005068575
1556,3362,0.000892326
1557,3390,0.000884956
1558,3388,0.000885478
1559,3370,0.002077151
1560,3372,0.002075919
1561,3396,0.002061249
1562,3389,0.001180289
1563,3392,0.010318396
1564,3375,0.014222222
1565,3317,0.009044317
1566,3398,0.000882872
1567,3395,0.000589102
1568,3384,0.000591017
1569,3392,0.000589623
1570,3397,0.003826906
1571,3394,0.000589275
1572,3396,0
1573,3385,0.002658789
1574,3393,0.000589449
1575,3391,0.001474491
1576,3396,0.001766784
1577,3394,0.003830289
1578,3367,0.001782002
1579,3371,0.013645802
1580,3298,0.006367495
1581,3394,0.001473188
1582,3367,0.000297
1583,3386,0.000590667
1584,3393,0.000589449
1585,3392,0
1586,3396,0.00147232
1587,3394,0.00117855
1588,3375,0.000888889
1589,3391,0.000589797
1590,3373,0.001778832
1591,3388,0.002361275
1592,3355,0.002086438
1593,3370,0.000890208
1594,3369,0.00148412
1595,3312,0.003019324
1596,3368,0.000890736
1597,3391,0.004718372
1598,3359,0.004465615
1599,3345,0.007473842
1600,3374,0.008595139
1601,3350,0.013432836
1602,3232,0.010829208
1603,3319,0.003916842
1604,3308,0.000604595
1605,3320,0.001204819
1606,3384,0
1607,3395,0.000589102
1608,3381,0.000887311
1609,3395,0.000589102
1610,3385,0.000590842
1611,3397,0.000294377
1612,3384,0.000295508
1613,3393,0.001473622
1614,3372,0.00118624
1615,3382,0.002661147
1616,3362,0.007138608
1617,3390,0.002359882
1618,3341,0.000598623
1619,3361,0.001487652
1620,3315,0.003016591
1621,3297,0.002426448
1622,3364,0.001486326
1623,3284,0.004263094
1624,3338,0.005692031
1625,3358,0.010720667
1626,3286,0.011868533
1627,3375,0.009481481
1628,3339,0.005989817
1629,3372,0.00118624
1630,3359,0.012503721
1631,3369,0.011576135
1632,3281,0.009448339
1633,3366,0.007427213
1634,3383,0.005320721
1635,3306,0.006957048
1636,3316,0.002412545
1637,3351,0.017606685
1638,3331,0.004803362
1639,3396,0.000883392
1640,3382,0.001774098
1641,3324,0.005716005
1642,3378,0.006512729
1643,3385,0.002658789
1644,3371,0.023138535
1645,3347,0.00179265
1646,3325,0.017744361
1647,3274,0.006108735
1648,3159,0.006331117
1649,3386,0.00236267
1650,3280,0.00152439
1651,3380,0.004733728
1652,3330,0.011411411
1653,3079,0.006170835
1654,3314,0.003922752
1655,3272,0.001833741
1656,3318,0.014767932
1657,3365,0.001485884
1658,3308,0.007859734
1659,3397,0.000883132
1660,3392,0.002653302
1661,3374,0.001185536
1662,3382,0.001478415
1663,3326,0.005411906
1664,3395,0.005007364
1665,3365,0.005943536
1666,3350,0.005373134
1667,3289,0.003040438
1668,3331,0.003602522
1669,3349,0.004777546
1670,3267,0.006121824
1671,3379,0.003551347
1672,3347,0.00298775
1673,3332,0.00270108
1674,3378,0.027827117
1675,3351,0.041480155
1676,3243,0.048720321
1677,3079,0.027931146
1678,3357,0.013404826
1679,3324,0.004211793
1680,3003,0.001665002
1681,3292,0.0018226
1682,3182,0.000314268
1683,3243,0.000925069
1684,3158,0.000633312
1685,3156,0.000633714
1686,3132,0.001277139
1687,3125,0.00224
1688,3138,0.000956023
1689,3122,0.002882767
1690,3097,0.000968679
1691,3111,0.007393121
1692,3041,0.002301874
1693,3094,0.001292825
1694,3048,0.006233596
