position,coverage_ACGT,error_rate_two_least_ACGT
1253,3179,0.002516515
1254,3194,0.009392611
1255,3182,0.008170962
1256,3184,0.011306533
1257,3146,0.012396694
1258,3187,0.006589269
1259,3208,0.008104738
1260,3204,0.004057428
1261,3173,0.005042546
1262,3166,0.005369551
1263,3194,0.007514089
1264,3194,0.006887915
1265,3192,0.009085213
1266,3177,0.010072395
1267,3193,0.002505481
1268,3196,0.001251564
1269,3203,0.001561037
1270,3189,0.000940734
1271,3204,0.002808989
1272,3189,0.008153026
1273,3174,0.008191556
1274,3174,0.005986137
1275,3200,0.0040625
1276,3198,0.002188868
1277,3194,0.004070131
1278,3186,0.002197112
1279,3201,0.004686036
1280,3202,0.006870706
1281,3182,0.007228158
1282,3189,0.005957981
1283,3173,0.004097069
1284,3182,0.002199874
1285,3197,0.001251173
1286,3200,0.0025
1287,3201,0.009372071
1288,3167,0.005683612
1289,3187,0.001882648
1290,3195,0.001251956
1291,3203,0.000936622
1292,3206,0
1293,3197,0.001876759
1294,3195,0.010954617
1295,3193,0.010021923
1296,3203,0.001561037
1297,3202,0.002186134
1298,3205,0.010920437
1299,3174,0.009766856
1300,3202,0.003123048
1301,3202,0.003747658
1302,3178,0.00094399
1303,3197,0.001876759
1304,3183,0.020106817
1305,3191,0.00689439
1306,3199,0.006251954
1307,3147,0.011439466
1308,3204,0.002808989
1309,3195,0.002503912
1310,3190,0.002821317
1311,3195,0.004694836
1312,3196,0.00281602
1313,3194,0.003757044
1314,3196,0.005944931
1315,3194,0.002191609
1316,3179,0.00943693
1317,3189,0.003762935
1318,3187,0.002510198
1319,3188,0.005959849
1320,3171,0.003468937
1321,3208,0.00467581
1322,3194,0.006887915
1323,3188,0.005332497
1324,3091,0.005176318
1325,3186,0.002197112
1326,3187,0.003137747
1327,3195,0.000625978
1328,3182,0.00282841
1329,3201,0.001249609
1330,3198,0.001563477
1331,3197,0.006568658
1332,3189,0.010661649
1333,3191,0.011908493
1334,3193,0.012527404
1335,3156,0.010456274
1336,3166,0.005369551
1337,3197,0.001876759
1338,3191,0.001253526
1339,3206,0.002183406
1340,3198,0.001250782
1341,3193,0.00125274
1342,3167,0.000631512
1343,3188,0.003450439
1344,3194,0.007827176
1345,3185,0.004395604
1346,3124,0.008002561
1347,3166,0.003474416
1348,3164,0.003476612
1349,3159,0.000949668
1350,3205,0.000624025
1351,3178,0.000314663
1352,3193,0.004384591
1353,3177,0.002203336
1354,3194,0.002504696
1355,3173,0.006303183
1356,3197,0.01251173
1357,3188,0.006587202
1358,3184,0.012562814
1359,3189,0.005957981
1360,3200,0.00375
1361,3200,0.0040625
1362,3200,0.0025
1363,3196,0.003128911
1364,3190,0.007210031
1365,3178,0.007866583
1366,3180,0.003144654
1367,3131,0.006387736
1368,3206,0.012164691
1369,3191,0.005327484
1370,3126,0.007677543
1371,3205,0.00374415
1372,3167,0.004736344
1373,3195,0.004381847
1374,3198,0.005003127
1375,3192,0.005952381
1376,3190,0.004388715
1377,3205,0.004056162
1378,3191,0.000940144
1379,3196,0.003128911
1380,3190,0.003448276
1381,3190,0.003134796
1382,3195,0.004068858
1383,3197,0.006881451
1384,3192,0.003759398
1385,3194,0.001878522
1386,3194,0.001878522
1387,3185,0.000941915
1388,3203,0.002809866
1389,3192,0.002506266
1390,3194,0.002191609
1391,3202,0.001873829
1392,3199,0.000937793
1393,3204,0.00031211
1394,3200,0.0040625
1395,3202,0.003435353
1396,3192,0.003446115
1397,3182,0.003142678
1398,3191,0.006581009
1399,3201,0.003124024
1400,3204,0.004369538
1401,3206,0.008109794
1402,3203,0.002497658
1403,3197,0.002189553
1404,3200,0.0046875
1405,3198,0.005003127
1406,3187,0.018198933
1407,3197,0.011260557
1408,3183,0.015080113
1409,3184,0.012562814
1410,3167,0.0101042
1411,3181,0.004715498
1412,3199,0.003125977
1413,3184,0.002826633
1414,3202,0.001561524
1415,3201,0.000312402
1416,3208,0.000623441
1417,3205,0.004056162
1418,3200,0.0025
1419,3191,0.00908806
1420,3170,0.009463722
1421,3184,0.006595477
1422,3203,0.003746488
1423,3205,0.00124805
1424,3205,0.001872075
1425,3200,0.0003125
1426,3206,0.001871491
1427,3203,0.001561037
1428,3204,0.003433208
1429,3202,0.005933791
1430,3194,0.00532248
1431,3200,0.00375
1432,3208,0.00467581
1433,3179,0.005347594
1434,3185,0.002197802
1435,3202,0.004372267
1436,3199,0.004376368
1437,3196,0.004380476
1438,3198,0.001250782
1439,3194,0.003757044
1440,3199,0.003125977
1441,3206,0.002183406
1442,3204,0.003745318
1443,3196,0.002190238
1444,3184,0.000628141
1445,3206,0.001559576
1446,3195,0.00312989
1447,3206,0.002183406
1448,3196,0.004380476
1449,3192,0.00093985
1450,3202,0.006870706
1451,3186,0.002197112
1452,3186,0.000627746
1453,3201,0.002811621
1454,3188,0.013174404
1455,3196,0.002190238
1456,3200,0.0021875
1457,3186,0.004080352
1458,3197,0.009383797
1459,3196,0.011889862
1460,3180,0.013207547
1461,3179,0.00723498
1462,3199,0.003125977
1463,3201,0.004373633
1464,3192,0.011591479
1465,3188,0.003136763
1466,3206,0.002495321
1467,3195,0.001564945
1468,3200,0.0034375
1469,3196,0.002503129
1470,3194,0.004383219
1471,3200,0.0034375
1472,3188,0.011606023
1473,3202,0.006246096
1474,3205,0.001872075
1475,3197,0.000625586
1476,3190,0.003134796
1477,3205,0.002808112
1478,3204,0.008426966
1479,3189,0.01818752
1480,3208,0.016521197
1481,3200,0.02
1482,3172,0.011349306
1483,3123,0.007684918
1484,3184,0.001256281
1485,3198,0.002501563
1486,3178,0.00566394
1487,3202,0.002186134
1488,3194,0.001565435
1489,3198,0.000312695
1490,3202,0.006558401
1491,3193,0.003131851
1492,3197,0.001876759
1493,3197,0.005317485
1494,3196,0.003441802
1495,3188,0.004077792
1496,3191,0.005327484
1497,3195,0.008763693
1498,3189,0.004390091
1499,3177,0.003777148
1500,3189,0.00752587
1501,3198,0.005941213
1502,3191,0.005640865
1503,3192,0.001879699
1504,3181,0.006601698
1505,3202,0.002498438
1506,3182,0.004399749
1507,3178,0.006293266
1508,3193,0.001879111
1509,3201,0.001874414
1510,3188,0.003764115
1511,3182,0.003142678
1512,3190,0.001253918
1513,3207,0.000935454
1514,3175,0.000944882
1515,3200,0.0021875
1516,3203,0.005619732
1517,3183,0.002513352
1518,3188,0.004077792
1519,3194,0.001565435
1520,3187,0.001255099
1521,3186,0.003766478
1522,3201,0.009372071
1523,3192,0.006265664
1524,3178,0.014474512
1525,3170,0.003154574
1526,3186,0.005963591
1527,3192,0.003446115
1528,3188,0.002195734
1529,3201,0.002499219
1530,3196,0.001564456
1531,3203,0.004995317
1532,3198,0.001876173
1533,3205,0.00374415
1534,3200,0.004375
1535,3201,0.002811621
1536,3203,0.004995317
1537,3199,0.002500781
1538,3203,0.003122073
1539,3192,0.004072682
1540,3206,0.00966937
1541,3182,0.001257071
1542,3207,0.002494543
1543,3202,0.004059963
1544,3204,0.002184769
1545,3201,0.001562012
1546,3200,0.001875
1547,3199,0.003125977
1548,3199,0.006251954
1549,3192,0.007205514
1550,3190,0.015987461
1551,3194,0.007514089
1552,3185,0.006279435
1553,3183,0.00628338
1554,3191,0.006267628
1555,3167,0.002841806
1556,3172,0.002837327
1557,3195,0.002190923
1558,3197,0.00093838
1559,3188,0.001882058
1560,3187,0.004706621
1561,3210,0.001246106
1562,3207,0.001247272
1563,3207,0.01184908
1564,3190,0.011598746
1565,3149,0.01111464
1566,3210,0.001246106
1567,3209,0.000934871
1568,3196,0
1569,3207,0
1570,3208,0.003428928
1571,3203,0.001248829
1572,3209,0
1573,3201,0.002499219
1574,3205,0.000936037
1575,3196,0.001564456
1576,3203,0.001873244
1577,3193,0.002192296
1578,3162,0.000948767
1579,3186,0.007532957
1580,3122,0.004804612
1581,3209,0.000623247
1582,3172,0.000945776
1583,3200,0
1584,3206,0
1585,3200,0.0003125
1586,3207,0.003118179
1587,3202,0.001561524
1588,3178,0
1589,3202,0
1590,3192,0.00093985
1591,3204,0.00093633
1592,3169,0.002208899
1593,3191,0.001566907
1594,3196,0.001564456
1595,3146,0.004132231
1596,3202,0.001873829
1597,3200,0.005625
1598,3172,0.006935687
1599,3153,0.006026007
1600,3194,0.004070131
1601,3178,0.013530522
1602,3068,0.012059974
1603,3144,0.004770992
1604,3133,0
1605,3141,0.00095511
1606,3201,0.000312402
1607,3207,0.000311818
1608,3196,0.000625782
1609,3209,0.000934871
1610,3199,0.000937793
1611,3208,0
1612,3199,0.000312598
1613,3209,0.000934871
1614,3186,0.000313873
1615,3201,0.002186817
1616,3176,0.006297229
1617,3199,0.003125977
1618,3151,0.000952079
1619,3173,0.00378191
1620,3124,0.003521127
1621,3109,0.002573175
1622,3198,0.002814259
1623,3120,0.003205128
1624,3162,0.005060089
1625,3174,0.011657215
1626,3125,0.0128
1627,3183,0.009110902
1628,3149,0.006033661
1629,3184,0.001256281
1630,3165,0.013902054
1631,3183,0.011938423
1632,3117,0.008341354
1633,3178,0.011013216
1634,3195,0.003755869
1635,3123,0.007684918
1636,3120,0.002564103
1637,3161,0.016134135
1638,3149,0.001905367
1639,3205,0.000624025
1640,3190,0.000626959
1641,3138,0.004142766
1642,3194,0.006574828
1643,3183,0.000628338
1644,3192,0.020676692
1645,3158,0.001583281
1646,3151,0.015233259
1647,3088,0.006476684
1648,2949,0.002712784
1649,3198,0.001563477
1650,3104,0.001610825
1651,3192,0.004072682
1652,3148,0.011435832
1653,2924,0.008891929
1654,3122,0.00128123
1655,3099,0.001613424
1656,3128,0.015345269
1657,3175,0.000944882
1658,3112,0.008997429
1659,3206,0.002183406
1660,3206,0.001559576
1661,3183,0.001256676
1662,3192,0.001253133
1663,3139,0.00223001
1664,3202,0.003123048
1665,3178,0.007551919
1666,3159,0.00538145
1667,3106,0.002897618
1668,3156,0.005386565
1669,3160,0.004113924
1670,3085,0.004538088
1671,3191,0.004387339
1672,3166,0.002526848
1673,3148,0.002223634
1674,3195,0.028794992
1675,3170,0.02681388
1676,3075,0.04
1677,2934,0.031015678
1678,3185,0.011930926
1679,3151,0.001904157
1680,2877,0.00243309
1681,3137,0.001912655
1682,3051,0.000327761
1683,3093,0
1684,3030,0.000330033
1685,3018,0.000331345
1686,2999,0.001667222
1687,2986,0.001339585
1688,2994,0.001670007
1689,2979,0.003356831
1690,2969,0.001347255
1691,2975,0.002689076
1692,2937,0.000680967
1693,2972,0.001009421
1694,2936,0.002724796
