position,coverage_ACGT,error_rate_two_least_ACGT
1251,3181,0.012889029
1252,3204,0.004681648
1253,3213,0.005602241
1254,3230,0.007739938
1255,3219,0.007766387
1256,3217,0.014920734
1257,3161,0.011072445
1258,3224,0.006513648
1259,3252,0.007072571
1260,3246,0.005545287
1261,3207,0.004989086
1262,3208,0.006857855
1263,3237,0.009885697
1264,3235,0.009582689
1265,3243,0.00955905
1266,3218,0.011187073
1267,3238,0.002470661
1268,3247,0.000307977
1269,3243,0.001541782
1270,3239,0.000617475
1271,3245,0.001540832
1272,3224,0.009615385
1273,3207,0.009042719
1274,3199,0.009690528
1275,3234,0.001236858
1276,3241,0.002776921
1277,3243,0.006167129
1278,3233,0.003402413
1279,3240,0.00462963
1280,3234,0.006493506
1281,3215,0.005909798
1282,3232,0.004331683
1283,3218,0.000932256
1284,3231,0.002166512
1285,3239,0.002161161
1286,3240,0.001851852
1287,3240,0.007407407
1288,3213,0.002489885
1289,3240,0.001851852
1290,3239,0.000617475
1291,3246,0.000924214
1292,3247,0.000307977
1293,3245,0.003081664
1294,3236,0.009270705
1295,3229,0.007742335
1296,3241,0.00092564
1297,3246,0.004004929
1298,3238,0.008338481
1299,3210,0.008411215
1300,3245,0.004622496
1301,3246,0.005545287
1302,3215,0.001244168
1303,3237,0.00154464
1304,3237,0.016373185
1305,3237,0.008341057
1306,3246,0.004929144
1307,3166,0.012318383
1308,3244,0.001541307
1309,3227,0.002479083
1310,3227,0.000619771
1311,3237,0.003707136
1312,3243,0.004625347
1313,3239,0.004322322
1314,3244,0.006165228
1315,3238,0.002779494
1316,3225,0.00744186
1317,3225,0.00248062
1318,3234,0.003092146
1319,3235,0.005873261
1320,3220,0.002173913
1321,3247,0.006775485
1322,3241,0.005862388
1323,3231,0.005571031
1324,3148,0.005400254
1325,3238,0.000926498
1326,3233,0.001855861
1327,3245,0.001848998
1328,3238,0.000926498
1329,3245,0.002465331
1330,3235,0.001854714
1331,3243,0.007092199
1332,3228,0.008364312
1333,3247,0.004927626
1334,3240,0.010185185
1335,3216,0.006529851
1336,3221,0.003415088
1337,3245,0.001540832
1338,3230,0.000928793
1339,3250,0.001538462
1340,3248,0.001231527
1341,3242,0.001233806
1342,3222,0.002172564
1343,3238,0.004323657
1344,3241,0.010490589
1345,3226,0.005269684
1346,3186,0.010357815
1347,3222,0.001862197
1348,3223,0.002482159
1349,3207,0.001247272
1350,3250,0
1351,3228,0.000619579
1352,3244,0.002466091
1353,3230,0.00371517
1354,3232,0.002165842
1355,3218,0.007458048
1356,3238,0.010500309
1357,3231,0.006499536
1358,3235,0.007109737
1359,3240,0.007407407
1360,3243,0.00524206
1361,3240,0.003703704
1362,3240,0.002777778
1363,3248,0.001539409
1364,3234,0.007111936
1365,3227,0.00464828
1366,3225,0.006821705
1367,3158,0.006966434
1368,3244,0.009247842
1369,3229,0.003406627
1370,3172,0.008196721
1371,3238,0.003397159
1372,3210,0.004049844
1373,3246,0.004004929
1374,3247,0.004311672
1375,3232,0.004641089
1376,3232,0.006188119
1377,3250,0.004923077
1378,3238,0.000926498
1379,3243,0.002466852
1380,3240,0.004938272
1381,3240,0.00308642
1382,3242,0.004318322
1383,3245,0.005238829
1384,3236,0.005253399
1385,3235,0.002163833
1386,3232,0.002784653
1387,3229,0.002787241
1388,3242,0.003392967
1389,3234,0.002164502
1390,3236,0.002781211
1391,3246,0.003696858
1392,3242,0.000308452
1393,3246,0.002772643
1394,3233,0.004948964
1395,3250,0.003692308
1396,3226,0.003099814
1397,3227,0.003718624
1398,3233,0.004021033
1399,3244,0.002774353
1400,3244,0.004932182
1401,3246,0.007701787
1402,3248,0.001847291
1403,3243,0.000616713
1404,3241,0.004936748
1405,3247,0.008623345
1406,3237,0.015446401
1407,3245,0.012326656
1408,3223,0.012410797
1409,3208,0.008416459
1410,3211,0.007785737
1411,3248,0.0033867
1412,3245,0.002157165
1413,3238,0.001544163
1414,3240,0.001234568
1415,3246,0.001232286
1416,3249,0.001231148
1417,3245,0.002465331
1418,3245,0.004622496
1419,3237,0.006796416
1420,3229,0.004645401
1421,3227,0.007127363
1422,3245,0.006163328
1423,3250,0.002153846
1424,3249,0.00307787
1425,3246,0.000616143
1426,3250,0.002461538
1427,3251,0.001845586
1428,3246,0.003696858
1429,3249,0.004616805
1430,3244,0.007398274
1431,3240,0.004938272
1432,3249,0.004616805
1433,3231,0.004333024
1434,3229,0.002787241
1435,3244,0.005856967
1436,3243,0.00431699
1437,3238,0.002470661
1438,3242,0.001233806
1439,3236,0.003090235
1440,3244,0.003082614
1441,3247,0.003079766
1442,3250,0.001538462
1443,3240,0.001851852
1444,3231,0.001547509
1445,3245,0.001540832
1446,3234,0.002782931
1447,3247,0.001539883
1448,3230,0.002786378
1449,3242,0.001542258
1450,3246,0.004313001
1451,3227,0.002788968
1452,3234,0.000618429
1453,3237,0.000926784
1454,3225,0.015193798
1455,3239,0.001234949
1456,3242,0.002467613
1457,3223,0.004654049
1458,3236,0.00710754
1459,3229,0.007432642
1460,3233,0.009279307
1461,3236,0.004944376
1462,3245,0.003389831
1463,3246,0.003388786
1464,3232,0.015779703
1465,3235,0.004636785
1466,3247,0.002155836
1467,3241,0.007096575
1468,3241,0.004628201
1469,3238,0.002779494
1470,3238,0.004941322
1471,3243,0.004933703
1472,3236,0.010815822
1473,3246,0.005237215
1474,3247,0.002155836
1475,3234,0.001546073
1476,3220,0.003726708
1477,3242,0.002467613
1478,3242,0.010795805
1479,3219,0.020503262
1480,3247,0.017862642
1481,3238,0.026250772
1482,3221,0.014902204
1483,3149,0.008891712
1484,3236,0.004326329
1485,3240,0.005246914
1486,3214,0.007778469
1487,3238,0.001544163
1488,3240,0.002160494
1489,3238,0.000617665
1490,3242,0.003084516
1491,3237,0.004324992
1492,3238,0.003088326
1493,3222,0.005896958
1494,3245,0.003081664
1495,3224,0.003722084
1496,3224,0.004962779
1497,3216,0.008706468
1498,3228,0.004956629
1499,3220,0.007453416
1500,3228,0.005576208
1501,3241,0.008022215
1502,3241,0.007405122
1503,3228,0.001858736
1504,3234,0.010513296
1505,3242,0.002776064
1506,3226,0.005269684
1507,3216,0.004042289
1508,3237,0.001853568
1509,3245,0.002157165
1510,3231,0.004023522
1511,3236,0.004017305
1512,3237,0.001235712
1513,3250,0.000923077
1514,3232,0.000928218
1515,3244,0.001849568
1516,3241,0.007405122
1517,3226,0.003409795
1518,3231,0.003404519
1519,3237,0.004942848
1520,3232,0.004641089
1521,3222,0.005586592
1522,3242,0.011412708
1523,3235,0.007109737
1524,3211,0.016817191
1525,3203,0.004058695
1526,3220,0.006521739
1527,3229,0.003096934
1528,3226,0.002479851
1529,3238,0.001544163
1530,3241,0
1531,3250,0.006769231
1532,3247,0.001539883
1533,3251,0.002460781
1534,3250,0.003384615
1535,3245,0.004006163
1536,3245,0.003389831
1537,3250,0.001846154
1538,3245,0.003081664
1539,3239,0.001852424
1540,3246,0.012322859
1541,3231,0.00371402
1542,3249,0.002770083
1543,3245,0.007087827
1544,3245,0.001232666
1545,3241,0.000308547
1546,3235,0.002472952
1547,3246,0.002772643
1548,3237,0.007105344
1549,3229,0.008981109
1550,3227,0.010845987
1551,3222,0.008690255
1552,3224,0.005272953
1553,3222,0.008069522
1554,3233,0.008042066
1555,3208,0.002805486
1556,3207,0.001247272
1557,3239,0.000926212
1558,3241,0.000617093
1559,3231,0.002785515
1560,3233,0.003402413
1561,3253,0.000922226
1562,3248,0
1563,3251,0.016610274
1564,3236,0.011124845
1565,3180,0.00754717
1566,3252,0.002767528
1567,3252,0
1568,3237,0.000926784
1569,3246,0
1570,3253,0.00215186
1571,3247,0.00092393
1572,3249,0
1573,3245,0.003697997
1574,3252,0.000922509
1575,3245,0.002157165
1576,3250,0.001846154
1577,3244,0.00215783
1578,3218,0.003418272
1579,3229,0.009910189
1580,3171,0.005361085
1581,3248,0.001847291
1582,3213,0.000622471
1583,3246,0
1584,3247,0.000615953
1585,3244,0.000308261
1586,3251,0.001230391
1587,3245,0.001232666
1588,3216,0.000310945
1589,3245,0.000616333
1590,3232,0.000618812
1591,3246,0.003080715
1592,3222,0.001551831
1593,3228,0.000929368
1594,3230,0.002167183
1595,3155,0.000950872
1596,3231,0.001547509
1597,3245,0.006471495
1598,3221,0.004036014
1599,3207,0.004365451
1600,3243,0.005858773
1601,3222,0.012414649
1602,3107,0.007724493
1603,3201,0.004373633
1604,3177,0.001259049
1605,3183,0.000314169
1606,3245,0.000308166
1607,3251,0.000307598
1608,3236,0.000309023
1609,3254,0.001229256
1610,3241,0.00185128
1611,3249,0.000923361
1612,3237,0
1613,3250,0.000615385
1614,3230,0.000619195
1615,3247,0.002155836
1616,3230,0.007120743
1617,3245,0.001848998
1618,3206,0.00062383
1619,3228,0.003717472
1620,3187,0.00533417
1621,3159,0.004431782
1622,3227,0.00464828
1623,3131,0.007665283
1624,3204,0.005930087
1625,3223,0.011169718
1626,3161,0.015501424
1627,3226,0.010849349
1628,3195,0.004694836
1629,3227,0.001239541
1630,3212,0.01369863
1631,3231,0.010213556
1632,3149,0.006986345
1633,3215,0.01244168
1634,3242,0.004935225
1635,3170,0.006309148
1636,3185,0.003139717
1637,3212,0.017123288
1638,3190,0.004388715
1639,3251,0.000922793
1640,3235,0.001545595
1641,3182,0.003456945
1642,3238,0.005558987
1643,3227,0.001239541
1644,3225,0.019844961
1645,3207,0.000623636
1646,3184,0.020100503
1647,3153,0.007928957
1648,3024,0.002645503
1649,3239,0.004322322
1650,3157,0.002534051
1651,3236,0.006489493
1652,3197,0.01251173
1653,2974,0.010759919
1654,3178,0.00188798
1655,3153,0.002537266
1656,3171,0.018921476
1657,3222,0.002793296
1658,3153,0.008880431
1659,3252,0.001845018
1660,3248,0.001847291
1661,3231,0.000928505
1662,3237,0.001853568
1663,3184,0.004082915
1664,3248,0.008004926
1665,3222,0.009310987
1666,3203,0.006244146
1667,3152,0.004441624
1668,3203,0.00343428
1669,3210,0.005607477
1670,3120,0.004487179
1671,3225,0.002790698
1672,3194,0.002504696
1673,3185,0.00188383
1674,3229,0.026323939
1675,3198,0.037523452
1676,3090,0.045631068
1677,2944,0.030570652
1678,3221,0.009003415
1679,3188,0.00250941
1680,2896,0.003107735
1681,3166,0.000947568
1682,3099,0.000645369
1683,3137,0.000318776
1684,3054,0.001637197
1685,3048,0
1686,3022,0.001323627
1687,3009,0.000997009
1688,3015,0.000995025
1689,3007,0.003990688
1690,2977,0.001343635
1691,2973,0.004709048
1692,2929,0.001365654
1693,2972,0
1694,2926,0.002734108
